10023202,Literary,70.4
10023206,Literary,61.7
10023208,Literary,73.4
10023210,Literary,80
10023211,Literary,77.6
10023213,Literary,62.3
10023214,Literary,82.9
10023215,Literary,90.6
10023216,Literary,82.4
10023217,Literary,82.6
10023218,Literary,71
10023220,Literary,80.9
10023222,Literary,68.1
10023224,Literary,68.3
10023225,Literary,78
10023226,Literary,63.7
10023229,Literary,87.1
10023230,Literary,57
10023231,Literary,74
10023232,Literary,64.4
10023233,Literary,70
10023235,Literary,64.3
10023237,Literary,57.1
10023238,Literary,62
10023239,Literary,57.9
10023241,Literary,78.9
10023242,Literary,59.3
10023243,Literary,72.1
10023244,Literary,83
10023247,Literary,65.9
10023248,Literary,70.1
10023249,Literary,87.4
10023250,Literary,68.9
10023252,Literary,65.3
10023255,Literary,61.4
10023257,Literary,84
10023258,Literary,60.9
10023259,Literary,64.9
10023262,Literary,62
10023263,Literary,67.1
10023267,Literary,77.7
10023268,Literary,73.6
10023270,Literary,63.1
10023273,Literary,62.3
10023274,Literary,96.6
10023277,Literary,85
10023278,Literary,74.3
10023283,Literary,75.1
10023284,Literary,84.3
10023286,Literary,70.9
10023290,Literary,74
10023295,Literary,66.4
10023297,Literary,78.7
10023301,Literary,69.7
10023304,Literary,79.7
10023305,Literary,80.6
10023306,Literary,74.3
10023307,Literary,71.4
10023308,Literary,61.9
10023309,Literary,89
10023311,Literary,84.3
10023312,Literary,63.7
10023314,Literary,60.4
10023317,Literary,60
10023319,Literary,67.1
10023321,Literary,86.6
10023322,Literary,85.4
10023324,Literary,69.7
10023325,Literary,84.9
10023327,Literary,88.7
10023328,Literary,68.9
10023329,Literary,61.4
10023330,Literary,88.9
10023333,Literary,81.1
10023335,Literary,69
10023340,Literary,67
10023343,Literary,87
10023349,Literary,74.7
10023352,Literary,81.7
10023354,Literary,67.6
10023355,Literary,62.3
10023356,Literary,57.3
10023357,Literary,62.6
10023359,Literary,62.4
10023362,Literary,61.9
10023364,Literary,67.6
10023365,Literary,55.7
10023366,Literary,68
10023372,Literary,77.6
10023373,Literary,71.7
10023374,Literary,69.9
10023375,Literary,89.4
10023376,Literary,95.6
10023377,Literary,69.1
10023378,Literary,63.1
10023379,Literary,58.7
10023380,Literary,77.6
10023381,Literary,94.4
10023383,Literary,86.4
10023384,Literary,76.1
10023385,Literary,76.3
10023386,Literary,88.7
10023387,Literary,86.1
10023390,Literary,95.7
10023393,Literary,77.7
10023394,Literary,87.1
10023395,Literary,59.9
10023396,Literary,82.6
10023398,Literary,78
10023399,Literary,65.6
10023400,Literary,60.6
10023402,Literary,62
10023403,Literary,60.4
10023404,Literary,79.3
10023408,Literary,76.3
10023410,Literary,70.9
10023411,Literary,79
10023413,Literary,65.6
10023416,Literary,59.4
10023419,Literary,68.4
10023422,Literary,60.1
10023423,Literary,69.3
10023424,Literary,73.7
10023425,Literary,76.4
10023427,Literary,72.7
10023431,Literary,52.3
10023434,Literary,64.7
10023437,Literary,75.6
10023439,Literary,83.3
10023440,Literary,67.9
10023443,Literary,65.6
10023446,Literary,62.6
10023448,Literary,53.1
10023449,Literary,58.3
10023451,Literary,58.6
10023452,Literary,71.4
10023453,Literary,61.4
10023454,Literary,73.3
10023456,Literary,74.7
10023460,Literary,74.4
10023501,Literary,77.9
10023502,Literary,74.3
10023503,Literary,98.3
10023504,Literary,90.3
10023505,Literary,82.9
10023507,Literary,55.6
10023508,Literary,88.1
10023509,Literary,86.6
10023510,Literary,90.6
10023511,Literary,50.4
10023513,Literary,97.4
10023514,Literary,78
10023516,Literary,77.9
10023517,Literary,70
10023518,Literary,93.7
10023519,Literary,88.4
10023520,Literary,66.3
10023522,Literary,84
10023523,Literary,71.1
10023524,Literary,90.3
10023525,Literary,80
10023526,Literary,79.7
10023527,Literary,66.4
10023529,Literary,82.6
10023530,Literary,95.3
10023532,Literary,96.1
10023533,Literary,58.9
10023534,Literary,82.6
10023536,Literary,71.4
10023537,Literary,78.4
10023538,Literary,58.3
10023540,Literary,61.9
10023541,Literary,76.1
10023542,Literary,90.6
10023544,Literary,67.3
10023545,Literary,91.7
10023546,Literary,97.1
10023547,Literary,96.3
10023549,Literary,85.1
10023551,Literary,97.6
10023552,Literary,88.9
10023553,Literary,96.7
10023554,Literary,88.3
10023555,Literary,85.3
10023556,Literary,88.9
10023557,Literary,98.6
10023558,Literary,70.1
10023559,Literary,61.3
10023560,Literary,61.3
10023561,Literary,80.3
10023562,Literary,64.7
10023563,Literary,83.3
10023565,Literary,59.6
10023567,Literary,89.9
10023569,Literary,79.1
10023571,Literary,79.3
10023572,Literary,90
10023573,Literary,85.7
10023574,Literary,96.7
10023576,Literary,76.3
10023579,Literary,63
10023580,Literary,97.9
10023581,Literary,95.1
10023582,Literary,86.3
10023583,Literary,76.4
10023585,Literary,55.3
10023586,Literary,81.1
10023587,Literary,93
10023588,Literary,82.4
10023589,Literary,63.6
10023590,Literary,88.9
10023599,Literary,74.9
10023601,Literary,65.6
10023604,Literary,65.7
10023606,Literary,55
10023607,Literary,71.6
10023609,Literary,74.7
10023610,Literary,80.1
10023611,Literary,90.1
10023612,Literary,76.3
10023613,Literary,76.1
10023615,Literary,78.7
10023618,Literary,83.6
10023619,Literary,82
10023620,Literary,60
10023621,Literary,92.6
10023622,Literary,64.6
10023623,Literary,79.6
10023624,Literary,92
10023625,Literary,76
10023628,Literary,56.9
10023629,Literary,81.4
10023630,Literary,80
10023631,Literary,72
10023632,Literary,66.9
10023633,Literary,53.3
10023634,Literary,62.7
10023635,Literary,51.7
10023637,Literary,71.9
10023638,Literary,60.6
10023639,Literary,84.6
10023640,Literary,58.4
10023641,Literary,73.7
10023642,Literary,85.1
10023643,Literary,65.7
10023646,Literary,84.3
10023647,Literary,80.1
10023648,Literary,88.1
10023649,Literary,94.3
10023650,Literary,78.3
10023651,Literary,95
10023654,Literary,64.9
10023656,Literary,77.3
10023659,Literary,96.1
10023660,Literary,80.6
10023661,Literary,63.4
10023662,Literary,63.4
10023663,Literary,88.9
10023664,Literary,63.4
10023665,Literary,70.4
10023666,Literary,63.7
10023667,Literary,75.3
10023670,Literary,93.1
10023672,Literary,65.9
10023676,Literary,66.3
10023677,Literary,80
10023678,Literary,79
10023680,Literary,59.7
10023681,Literary,86.6
10023682,Literary,63.9
10023683,Literary,85.7
10023684,Literary,88.7
10023685,Literary,97.1
10023686,Literary,73.7
10023687,Literary,80.6
10023691,Literary,93.9
10023693,Literary,62.3
10023695,Literary,54.6
10023698,Literary,50
10023700,Literary,67.4
10023701,Literary,79.3
10023703,Literary,66
10023706,Literary,68.9
10023708,Literary,73.7
10023709,Literary,74.4
10023710,Literary,69.9
10023711,Literary,53.6
10023712,Literary,69.3
10023713,Literary,65
10023716,Literary,63.6
10023718,Literary,61.4
10023719,Literary,69.4
10023720,Literary,86.1
10023721,Literary,85.9
10023722,Literary,88
10023724,Literary,75.1
10023725,Literary,85.4
10023726,Literary,80.4
10023728,Literary,88.9
10023729,Literary,84.7
10023731,Literary,87.9
10023732,Literary,57.3
10023734,Literary,80.1
10023736,Literary,78.9
10023739,Literary,76.4
10023740,Literary,95.9
10023743,Literary,81.4
10023745,Literary,82.7
10023747,Literary,76.7
10023748,Literary,59.6
10023749,Literary,54.6
10023751,Literary,79.7
10023752,Literary,70.4
10023753,Literary,65.4
10023754,Literary,91.1
10023755,Literary,80.7
10023756,Literary,93.3
10023757,Literary,77.9
10023758,Literary,76.7
10023759,Literary,82.7
10023760,Literary,63.3
10023761,Literary,91.6
10023762,Literary,88
10023763,Literary,71.4
10023764,Literary,56.9
10023765,Literary,67.4
10023766,Literary,94.9
10023767,Literary,92.9
10023768,Literary,94.6
10023769,Literary,64.9
10023771,Literary,88.1
10023772,Literary,72.9
10023773,Literary,88.4
10023777,Literary,67.3
10023778,Literary,74.1
10023779,Literary,94
10023780,Literary,87.4
10023781,Literary,78
10023782,Literary,84.7
10023783,Literary,66.7
10023784,Literary,69.9
10023785,Literary,63.7
10023786,Literary,58.3
10023789,Literary,85
10023790,Literary,56.6
10023792,Literary,75.1
10023795,Literary,79.3
10023796,Literary,80.1
10023798,Literary,83.7
10023799,Literary,87
10023800,Literary,85
10023801,Literary,95.9
10023802,Literary,56.3
10023803,Literary,88
10023804,Literary,65.3
10023805,Literary,70.3
10023808,Literary,68.3
10023809,Literary,68.6
10023811,Literary,88.6
10023812,Literary,82.7
10023813,Literary,74.7
10023814,Literary,99
10023816,Literary,53.1
10023817,Literary,86.4
10023818,Literary,69.9
10023819,Literary,77.4
10023820,Literary,78.1
10023821,Literary,85.3
10023822,Literary,91.9
10023825,Literary,60.6
10023826,Literary,67.7
10023829,Literary,72.9
10023830,Literary,82.8
10023831,Literary,78.7
10023832,Literary,85.7
10023836,Literary,81.9
10023837,Literary,89.1
10023838,Literary,56.9
10023839,Literary,72.6
10023840,Literary,62.6
10023841,Literary,98.3
10023842,Literary,74.6
10023843,Literary,79.9
10023844,Literary,87.1
10023847,Literary,92.4
10023848,Literary,76.3
10023851,Literary,88.7
10023853,Literary,91.4
10023855,Literary,89.6
10023858,Literary,83.1
10023859,Literary,82
10023860,Literary,84
10023865,Literary,88.9
10023866,Literary,86
10023867,Literary,66.3
10023868,Literary,64
10023869,Literary,71.9
10023870,Literary,73.7
10023871,Literary,87.3
10023873,Literary,81.7
10023874,Literary,92.6
10023875,Literary,72.7
10023876,Literary,59
10023877,Literary,86.4
10023878,Literary,84
10023879,Literary,72.6
10023880,Literary,79.6
10023881,Literary,85.6
10023884,Literary,71.6
10023885,Literary,66.1
10023887,Literary,87.1
10023888,Literary,78.1
10023889,Literary,53.9
10023890,Literary,94
10023891,Literary,70.1
10023893,Literary,77.9
10023894,Literary,69.3
10023896,Literary,61.1
10023897,Literary,78.1
10023898,Literary,82.9
10023899,Literary,67
10023900,Literary,71.1
10023902,Literary,61
10023903,Literary,73.1
10023904,Literary,74.7
10023906,Literary,88.6
10023909,Literary,65.9
10023910,Literary,59.7
10023911,Literary,96
10023913,Literary,69.3
10023914,Literary,59.7
10023917,Literary,85.6
10023918,Literary,56.6
10023919,Literary,76.6
10023920,Literary,80.7
10023921,Literary,93
10023923,Literary,66.6
10023924,Literary,75
10023926,Literary,62.6
10023927,Literary,53.6
10023929,Literary,66.4
10023930,Literary,97.7
10023931,Literary,72
10023933,Literary,70.7
10023935,Literary,60.4
10023936,Literary,53
10023938,Literary,59.3
10023939,Literary,94.1
10023940,Literary,59.6
10023941,Literary,91.9
10023943,Literary,81.1
10023945,Literary,79.7
10023947,Literary,65.6
10023948,Literary,59
10023949,Literary,91.4
10023950,Literary,84.3
10023951,Literary,85.7
10023952,Literary,63.9
10023953,Literary,86.4
10023955,Literary,77.9
10023956,Literary,64
10023957,Literary,94.3
10023958,Literary,79
10023959,Literary,76
10023960,Literary,82.9
10023962,Literary,80.9
10023963,Literary,67.4
10023964,Literary,74.9
10023965,Literary,72.6
10023966,Literary,78.7
10023968,Literary,86.7
10023970,Literary,90.9
10023971,Literary,90.6
10023972,Literary,71.3
10023973,Literary,76.9
10023974,Literary,97.6
10023975,Literary,72.9
10023976,Literary,87.1
10023977,Literary,91.6
10023978,Literary,92.1
10023979,Literary,79.4
10023980,Literary,75.7
10023981,Literary,68.3
10023986,Literary,64.9
10023987,Literary,71.4
10023988,Literary,74.1
10023990,Literary,63.4
10023991,Literary,64.6
10023992,Literary,70.3
10023993,Literary,60.1
10023994,Literary,69.1
10023996,Literary,89.9
10023997,Literary,63
10023998,Literary,69.7
10023999,Literary,91.6
10024000,Literary,97.4
10024001,Literary,80.6
10024002,Literary,62.9
10024003,Literary,75.3
10024004,Literary,67.6
10024005,Literary,73.6
10024006,Literary,85.3
10024007,Literary,74.3
10024008,Literary,66
10024009,Literary,73.1
10024010,Literary,66.9
10024011,Literary,91.3
10024012,Literary,83.9
10024013,Literary,89
10024015,Literary,59.6
10024016,Literary,70.6
10024017,Literary,73.4
10024018,Literary,79.7
10024019,Literary,95
10024022,Literary,83.1
10024024,Literary,62.1
10024025,Literary,92.3
10024026,Literary,87.7
10024027,Literary,80.1
10024028,Literary,77.3
10024029,Literary,78.3
10024030,Literary,59.1
10024031,Literary,83.7
10024034,Literary,87.6
10024035,Literary,91.6
10024036,Literary,88.6
10024037,Literary,62.7
10024038,Literary,84.4
10024039,Literary,93.6
10024040,Literary,55.6
10024041,Literary,92.4
10024042,Literary,70.4
10024043,Literary,83.4
10024045,Literary,65.1
10024046,Literary,63.1
10024047,Literary,64.1
10024048,Literary,53.6
10024051,Literary,88.1
10024052,Literary,73.3
10024053,Literary,64
10024054,Literary,85
10024055,Literary,67.6
10024056,Literary,68.3
10024057,Literary,86.9
10024059,Literary,72.9
10024060,Literary,69.9
10024061,Literary,83.6
10024062,Literary,90.6
10024065,Literary,69.9
10024066,Literary,71.4
10024067,Literary,85
10024068,Literary,81.9
10024069,Literary,62.6
10024070,Literary,72.9
10024071,Literary,97.4
10024073,Literary,93.9
10024075,Literary,89.9
10024076,Literary,89.3
10024077,Literary,53
10024078,Literary,82.9
10024079,Literary,94.3
10024080,Literary,79.4
10024081,Literary,84.4
10024082,Literary,59
10024083,Literary,78.4
10024087,Literary,84.9
10024088,Literary,95.4
10024089,Literary,91.6
10024091,Literary,64.9
10024092,Literary,83.9
10024093,Literary,61
10024094,Literary,71.3
10024096,Literary,71.9
10024097,Literary,77.7
10024098,Literary,82.7
10024099,Literary,85.7
10024100,Literary,82.4
10024101,Literary,91.6
10024102,Literary,92.1
10024104,Literary,84.3
10024105,Literary,64.6
10024106,Literary,72.1
10024107,Literary,82.4
10024108,Literary,58.6
10024109,Literary,70.9
10024110,Literary,96.6
10024111,Literary,93.7
10024112,Literary,88.3
10024113,Literary,88
10024114,Literary,83.4
10024115,Literary,93.7
10024116,Literary,78.1
10024117,Literary,71.3
10024119,Literary,92.4
10024120,Literary,85
10024121,Literary,94.7
10024122,Literary,79.6
10024123,Literary,65.4
10024124,Literary,80.4
10024125,Literary,72.4
10024126,Literary,74.8
10024127,Literary,63.7
10024128,Literary,88
10024130,Literary,83.9
10024131,Literary,69
10024132,Literary,83.6
10024133,Literary,64.4
10024134,Literary,97.1
10024135,Literary,58.7
10024137,Literary,67.7
10024138,Literary,87.1
10024141,Literary,57.4
10024142,Literary,95
10024143,Literary,96.4
10024144,Literary,90.3
10024146,Literary,53.7
10024148,Literary,96.4
10024149,Literary,78.1
10024150,Literary,68.6
10024151,Literary,81
10024153,Literary,50.7
10024154,Literary,57.9
10024155,Literary,63.9
10024156,Literary,76.7
10024157,Literary,72
10024159,Literary,75.3
10024160,Literary,67.3
10024161,Literary,94.1
10024162,Literary,63.7
10024163,Literary,59.6
10024165,Literary,88.4
10024166,Literary,60.9
10024167,Literary,80.7
10024170,Literary,54.4
10024172,Literary,74.6
10024173,Literary,59.3
10024174,Literary,96.9
10024175,Literary,73.1
10024179,Literary,67
10024181,Literary,74
10024184,Literary,81.9
10024185,Literary,78.1
10024186,Literary,59.9
10024187,Literary,95.1
10024188,Literary,83.1
10024189,Literary,92.3
10024190,Literary,60.9
10024191,Literary,76.1
10024192,Literary,79.1
10024193,Literary,90.4
10024194,Literary,70.4
10024196,Literary,65.4
10024198,Literary,71
10024199,Literary,56.3
10024200,Literary,96.1
10024202,Literary,56.4
10024203,Literary,82
10024204,Literary,90.6
10024205,Literary,89.3
10024206,Literary,93.7
10024207,Literary,89.6
10024208,Literary,73.6
10024210,Literary,60.9
10024211,Literary,92.1
10024212,Literary,90.1
10024214,Literary,92.7
10024216,Literary,93.9
10024218,Literary,54.6
10024219,Literary,94.6
10024222,Literary,76.1
10024223,Literary,64.3
10024224,Literary,58.3
10024225,Literary,64
10024227,Literary,60.1
10024229,Literary,85.9
10024230,Literary,63.9
10024231,Literary,83.7
10024232,Literary,89.7
10024233,Literary,95.6
10024234,Literary,58.3
10024235,Literary,80.7
10024237,Literary,78.6
10024238,Literary,60
10024239,Literary,71.4
10024240,Literary,75.3
10024241,Literary,92.9
10024243,Literary,50
10024244,Literary,64.4
10024245,Literary,77.4
10024246,Literary,79.1
10024248,Literary,68.7
10024250,Literary,79.6
10024251,Literary,74.4
10024252,Literary,82.7
10024254,Literary,54.7
10024255,Literary,87.7
10024256,Literary,90.1
10024257,Literary,67.6
10024259,Literary,57.3
10024260,Literary,54
10024261,Literary,79.6
10024262,Literary,76.1
10024263,Literary,82.7
10024264,Literary,76.1
10024265,Literary,86.7
10024266,Literary,93.4
10024267,Literary,84.6
10024268,Literary,64.9
10024270,Literary,83.3
10024272,Literary,86.7
10024273,Literary,80.1
10024274,Literary,82.6
10024276,Literary,75.1
10024277,Literary,93.6
10024278,Literary,75.4
10024279,Literary,92
10024281,Literary,66.1
10024282,Literary,69
10024283,Literary,86.9
10024284,Literary,93.7
10024285,Literary,92
10024286,Literary,57
10024287,Literary,60
10024288,Literary,94.9
10024289,Literary,57
10024290,Literary,85.7
10024291,Literary,71.1
10024294,Literary,68
10024295,Literary,51
10024296,Literary,84.1
10024297,Literary,79.1
10024298,Literary,85.9
10024301,Literary,83.6
10024302,Literary,80
10024305,Literary,87.7
10024307,Literary,82
10024309,Literary,67.4
10024312,Literary,77.1
10024313,Literary,51.3
10024314,Literary,72.7
10024315,Literary,51.4
10024317,Literary,82
10024318,Literary,75.1
10024320,Literary,78.3
10024323,Literary,95.4
10024325,Literary,56.4
10024326,Literary,55.9
10024328,Literary,82
10024329,Literary,81.7
10024330,Literary,54.4
10024332,Literary,96.3
10024333,Literary,56.9
10024334,Literary,63.3
10024336,Literary,65.4
10024337,Literary,69.1
10024338,Literary,72.9
10024340,Literary,91
10024341,Literary,86.7
10024342,Literary,66.3
10024345,Literary,74.4
10024346,Literary,80
10024347,Literary,90.3
10024348,Literary,78
10024349,Literary,92.7
10024350,Literary,92.9
10024351,Literary,87.1
10024352,Literary,68.1
10024353,Literary,79.3
10024354,Literary,93
10024355,Literary,92.6
10024357,Literary,64.7
10024358,Literary,65.1
10024359,Literary,69.4
10024361,Literary,86.4
10024362,Literary,60.6
10024363,Literary,91.7
10024365,Literary,87.4
10024366,Literary,84.4
10024367,Literary,83
10024370,Literary,67.7
10024371,Literary,79.1
10024372,Literary,70.4
10024373,Literary,96.6
10024374,Literary,78.1
10024376,Literary,69.7
10024377,Literary,57.4
10024378,Literary,58.1
10024379,Literary,90.1
10024380,Literary,74.7
10024382,Literary,89.9
10024384,Literary,65.7
10024386,Literary,87
10024387,Literary,92.1
10024389,Literary,71
10024390,Literary,79.1
10024391,Literary,60.7
10024393,Literary,85.9
10024395,Literary,60.9
10024396,Literary,62.6
10024397,Literary,64.7
10024398,Literary,60.7
10024400,Literary,69
10024401,Literary,84.6
10024402,Literary,93.3
10024403,Literary,79.9
10024405,Literary,83.1
10024406,Literary,78.3
10024407,Literary,93.7
10024409,Literary,90.6
10024410,Literary,74.6
10024411,Literary,92.3
10024412,Literary,75
10024413,Literary,94.9
10024414,Literary,85.3
10024416,Literary,60.7
10024417,Literary,84.1
10024418,Literary,58.4
10024419,Literary,84.9
10024420,Literary,65.6
10024421,Literary,91
10024423,Literary,65.4
10024424,Literary,85.4
10024425,Literary,68
10024426,Literary,84.6
10024428,Literary,86.7
10024430,Literary,79.3
10024431,Literary,87
10024432,Literary,67.6
10024433,Literary,80.7
10024434,Literary,69.1
10024435,Literary,60.6
10024438,Literary,75.3
10024439,Literary,89.9
10024440,Literary,57.7
10024441,Literary,89.3
10024443,Literary,75
10024445,Literary,90.1
10024446,Literary,91.4
10024447,Literary,62.4
10024448,Literary,53.1
10024449,Literary,71.4
10024452,Literary,79.6
10024453,Literary,88.4
10024454,Literary,60.3
10024458,Literary,58.9
10024459,Literary,74.9
10024461,Literary,58
10024463,Literary,65.6
10024464,Literary,93.6
10024465,Literary,59.7
10024467,Literary,90.6
10024468,Literary,58.9
10024469,Literary,80.9
10024471,Literary,53
10024472,Literary,72.6
10024475,Literary,79.6
10024476,Literary,90.7
10024477,Literary,64.9
10024478,Literary,84.4
10024479,Literary,92.1
10024480,Literary,87.6
10024481,Literary,81.7
10024482,Literary,77.1
10024484,Literary,98.3
10024485,Literary,80.7
10024486,Literary,87.4
10024489,Literary,69.3
10024490,Literary,98.9
10024491,Literary,76
10024492,Literary,77
10024494,Literary,72.6
10024495,Literary,72.6
10024497,Literary,67.7
10024498,Literary,95.1
10024499,Literary,97.3
10024500,Literary,88
10024502,Literary,96.3
10024503,Literary,68.6
10024505,Literary,63.4
10024507,Literary,97.1
10024508,Literary,58.3
10024509,Literary,93.4
10024510,Literary,90.3
10024512,Literary,91
10024513,Literary,91.3
10024514,Literary,91.9
10024515,Literary,82.4
10024516,Literary,86
10024517,Literary,83.1
10024519,Literary,87.1
10024520,Literary,77.3
10024521,Literary,96.4
10024522,Literary,88.1
10024523,Literary,55.4
10024524,Literary,81.3
10024525,Literary,57.1
10024526,Literary,67.4
10024528,Literary,86.9
10024529,Literary,64.9
10024530,Literary,85.7
10024531,Literary,81.7
10024532,Literary,82.6
10024533,Literary,86.6
10024534,Literary,52
10024535,Literary,94.4
10024536,Literary,91.9
10024537,Literary,73.6
10039901,Scientific,93
10039902,Scientific,75.1
10039903,Scientific,81.1
10039904,Scientific,86.6
10039905,Scientific,58
10039906,Scientific,79.6
10039907,Scientific,92.9
10039908,Scientific,96
10039909,Scientific,96.7
10039910,Scientific,60.9
10039911,Scientific,61.7
10039912,Scientific,81.4
10039913,Scientific,81.4
10039914,Scientific,64.7
10039915,Scientific,64.7
10039916,Scientific,70.9
10039923,Scientific,84.3
10039924,Scientific,87.1
10039925,Scientific,65.6
10039927,Scientific,87.1
10039928,Scientific,89.6
10039929,Scientific,72
10039930,Scientific,77.6
10039931,Scientific,90
10039932,Scientific,93.3
10039933,Scientific,96.7
10039934,Scientific,89.7
10039935,Scientific,94.9
10039936,Scientific,88.7
10039937,Scientific,59.9
10039938,Scientific,97.4
10039939,Scientific,93
10039940,Scientific,77
10039942,Scientific,86.4
10039943,Scientific,71.9
10039944,Scientific,81.9
10039945,Scientific,73.1
10039946,Scientific,95.9
10039948,Scientific,67.7
10039949,Scientific,99.4
10039951,Scientific,91.9
10039952,Scientific,86.7
10039953,Scientific,96
10039954,Scientific,96
10039955,Scientific,77.7
10039956,Scientific,72.6
10039957,Scientific,76.4
10039959,Scientific,91.7
10039960,Scientific,89
10039963,Scientific,98.9
10039964,Scientific,78.4
10039965,Scientific,86.3
10039966,Scientific,62.7
10039967,Scientific,98.7
10039968,Scientific,84.1
10039969,Scientific,96.6
10039970,Scientific,93.6
10039971,Scientific,64.3
10039972,Scientific,73.6
10039974,Scientific,78.7
10039977,Scientific,96.3
10039978,Scientific,87.3
10039979,Scientific,92.1
10039982,Scientific,97.6
10039983,Scientific,78.3
10039984,Scientific,66.9
10039985,Scientific,95.4
10039986,Scientific,90
10039987,Scientific,84
10039988,Scientific,75
10039989,Scientific,96
10039990,Scientific,91.3
10039991,Scientific,97.3
10039993,Scientific,81.1
10039995,Scientific,95.7
10039996,Scientific,76.1
10039999,Scientific,97.1
10040000,Scientific,80.1
10040002,Scientific,70.3
10040003,Scientific,79.4
10040004,Scientific,71.4
10040005,Scientific,62.3
10040006,Scientific,93
10040007,Scientific,91.3
10040008,Scientific,80.7
10040009,Scientific,93.3
10040011,Scientific,68.6
10040012,Scientific,69
10040013,Scientific,76.1
10040014,Scientific,67.9
10040015,Scientific,83.4
10040017,Scientific,95.9
10040018,Scientific,55
10040019,Scientific,75.3
10040020,Scientific,66.6
10040021,Scientific,88.4
10040023,Scientific,60.1
10040024,Scientific,92.9
10040025,Scientific,80.9
10040026,Scientific,60.7
10040027,Scientific,81.1
10040028,Scientific,78.9
10040029,Scientific,73.4
10040030,Scientific,83
10040031,Scientific,94.6
10040032,Scientific,70.4
10040033,Scientific,93
10040034,Scientific,72.4
10040035,Scientific,77.6
10040037,Scientific,91.9
10040038,Scientific,80
10040039,Scientific,70.1
10040041,Scientific,91.4
10040043,Scientific,86.6
10040044,Scientific,81.4
10040045,Scientific,96
10040048,Scientific,86.3
10040049,Scientific,94.4
10040050,Scientific,93.9
10040051,Scientific,58.7
10040053,Scientific,90.6
10040054,Scientific,87.6
10040055,Scientific,86.1
10040056,Scientific,63.6
10040057,Scientific,77.3
10040058,Scientific,88.7
10040060,Scientific,66.1
10040062,Scientific,87.9
10040063,Scientific,69.6
10040064,Scientific,85
10040065,Scientific,75.1
