31101987,Literary,56.9
31101988,Literary,79
31101991,Literary,81.6
31101993,Literary,82.6
31101994,Literary,75.4
31101995,Literary,81.6
31101996,Literary,69.3
31101997,Literary,68.1
31102000,Literary,65.3
31102001,Literary,81.1
31102002,Literary,79.1
31102003,Literary,63.4
31102007,Literary,76.9
31102008,Literary,51
31102009,Literary,61.6
31102010,Literary,76.6
31102011,Literary,68.4
31102012,Literary,58
31102013,Literary,74.3
31102014,Literary,65
31102015,Literary,62.4
31102016,Literary,76.6
31102017,Literary,68.3
31102019,Literary,68.9
31102022,Literary,67.7
31102024,Literary,78.1
31102026,Literary,89.6
31102028,Literary,63.9
31102029,Literary,86.4
31102030,Literary,61.4
31102032,Literary,72.4
31102033,Literary,60
31102037,Literary,86.3
31102038,Literary,89.4
31102041,Literary,93.1
31102042,Literary,95.7
31102043,Literary,68.9
31102044,Literary,57.1
31102045,Literary,77.6
31102046,Literary,75.1
31102047,Literary,63.4
31102048,Literary,92.7
31102050,Literary,64
31102052,Literary,62.4
31102053,Literary,52
31102054,Literary,53
31102056,Literary,89.6
31102057,Literary,55.4
31102059,Literary,52.9
31102060,Literary,61.5
31102061,Literary,59
31102068,Literary,77.9
31102069,Literary,74.9
31102070,Literary,50.6
31102072,Literary,67.4
31102073,Literary,85.7
31102075,Literary,65.7
31102082,Literary,72.3
31102086,Literary,98.1
31102088,Literary,72.6
31102090,Literary,93.9
31102091,Literary,63.6
31102093,Literary,75.6
31102094,Literary,52.9
31102096,Literary,73.4
31102097,Literary,57
31102098,Literary,82.1
31102099,Literary,57.1
31102101,Literary,69.1
31102105,Literary,92.1
31102107,Literary,63.3
31102108,Literary,57.7
31102111,Literary,76.1
31102112,Literary,68.1
31102113,Literary,50.7
31102114,Literary,78.7
31102115,Literary,50
31102116,Literary,82
31102117,Literary,79.9
31102118,Literary,65.9
31102120,Literary,79.9
31102122,Literary,72.9
31102123,Literary,54.4
31102124,Literary,52
31102126,Literary,90
31102128,Literary,70.4
31102130,Literary,80.7
31102131,Literary,71.7
31102132,Literary,77.1
31102135,Literary,94.4
31102136,Literary,69.4
31102139,Literary,88.1
31102142,Literary,70
31102143,Literary,66
31102144,Literary,74
31102145,Literary,68.6
31102147,Literary,78
31102149,Literary,73.4
31102150,Literary,76.4
31102152,Literary,73.6
31102154,Literary,78.1
31102156,Literary,68.4
31102157,Literary,62.1
31102158,Literary,70.3
31102159,Literary,59.4
31102162,Literary,84.9
31102163,Literary,79.3
31102165,Literary,60.4
31102169,Literary,67.3
31102173,Literary,71.6
31102176,Literary,90.6
31102178,Literary,79
31102179,Literary,70.6
31102184,Literary,73.6
31102185,Literary,76.6
31102186,Literary,68
31102187,Literary,86.4
31102190,Literary,69
31102191,Literary,69.6
31102192,Literary,67.9
31102194,Literary,79.7
31102195,Literary,66.3
31102197,Literary,78.1
31102199,Literary,69.6
31102200,Literary,83.6
31102201,Literary,77.4
31102202,Literary,81.7
31102204,Literary,60.1
31102206,Literary,71.3
31102207,Literary,56.6
31102210,Literary,61.6
31102212,Literary,90.4
31102213,Literary,65.9
31102215,Literary,70.6
31102218,Literary,73.4
31102221,Literary,81.3
31102222,Literary,81.6
31102223,Literary,78.1
31102228,Literary,83.1
31102233,Literary,81
31102236,Literary,69.7
31102239,Literary,90.9
31102240,Literary,78.9
31102242,Literary,64.7
31102246,Literary,67.3
31102247,Literary,62
31102248,Literary,56.6
31102249,Literary,85.4
31102250,Literary,58
31102251,Literary,60.6
31102252,Literary,76
31102254,Literary,61.2
31102255,Literary,83.4
31102256,Literary,77.3
31102258,Literary,80.1
31102263,Literary,76.7
31102264,Literary,62.4
31102267,Literary,75.4
31102269,Literary,63
31102270,Literary,86.9
31102271,Literary,62.9
31102273,Literary,82.6
31102274,Literary,61.7
31102275,Literary,64.1
31102277,Literary,95.4
31102279,Literary,60.7
31102280,Literary,74.9
31102281,Literary,82.7
31102283,Literary,67.7
31102284,Literary,68.3
31102285,Literary,70.4
31102288,Literary,82.4
31102289,Literary,55.7
31102290,Literary,81
31102291,Literary,85.4
31102293,Literary,91.4
31102296,Literary,65.6
31102302,Literary,62
31102303,Literary,91
31102309,Literary,65.3
31102310,Literary,61.3
31102311,Literary,71.9
31102312,Literary,58.6
31102314,Literary,63.7
31102315,Literary,90.1
31102317,Literary,62
31102318,Literary,63.4
31102319,Literary,59.4
31102321,Literary,76.9
31102323,Literary,82.1
31102324,Literary,58.9
31102326,Literary,81.9
31102327,Literary,84.6
31102330,Literary,69.9
31102333,Literary,83.4
31102334,Literary,73.6
31102336,Literary,60
31102341,Literary,60
31102343,Literary,71.1
31102344,Literary,63
31102346,Literary,60.4
31102347,Literary,55.6
31102349,Literary,56.3
31102351,Literary,76
31102352,Literary,79.3
31102354,Literary,67.3
31102359,Literary,64.9
31102360,Literary,51.6
31102361,Literary,60.1
31102362,Literary,66.6
31102363,Literary,70.3
31102364,Literary,81.9
31102365,Literary,76.6
31102367,Literary,81
31102370,Literary,65.9
31102371,Literary,68.1
31102374,Literary,69.1
31102375,Literary,81.9
31102376,Literary,79.3
31102378,Literary,70.4
31102379,Literary,72.3
31102380,Literary,70.7
31102383,Literary,57.7
31102385,Literary,73.4
31102386,Literary,71
31102388,Literary,59.7
31102389,Literary,73.6
31102394,Literary,72.3
31102396,Literary,66.9
31102399,Literary,89
31102400,Literary,53.3
31102406,Literary,77
31102408,Literary,81
31102409,Literary,79.7
31102410,Literary,59
31102412,Literary,70.7
31102414,Literary,72.4
31102415,Literary,80.1
31102416,Literary,73.6
31102418,Literary,80.7
31102419,Literary,64.4
31102420,Literary,83.4
31102422,Literary,87
31102426,Literary,85.7
31102429,Literary,53.9
31102430,Literary,85.9
31102431,Literary,66.1
31102432,Literary,81.1
31102433,Literary,72.1
31102435,Literary,76.4
31102436,Literary,54.7
31102437,Literary,74
31102438,Literary,76
31102439,Literary,82.9
31102441,Literary,76.1
31102442,Literary,65.7
31102443,Literary,84.1
31102446,Literary,58
31102448,Literary,79.1
31102449,Literary,80.1
31102450,Literary,75.6
31102451,Literary,71.9
31102455,Literary,81.9
31102456,Literary,57.9
31102457,Literary,74.4
31102458,Literary,90
31102460,Literary,63.1
31102464,Literary,78.3
31102465,Literary,59.3
31102466,Literary,88.6
31102467,Literary,65.7
31102468,Literary,79
31102469,Literary,61.3
31102470,Literary,59.6
31102471,Literary,83.9
31102472,Literary,78.4
31102474,Literary,61.7
31102475,Literary,74.7
31102476,Literary,87.9
31102478,Literary,61.4
31102479,Literary,92.1
31102481,Literary,83
31102482,Literary,71
31102483,Literary,70
31102484,Literary,71
31102485,Literary,56.3
31102486,Literary,85
31102489,Literary,71.6
31102490,Literary,69.9
31102494,Literary,57.1
31102495,Literary,76.7
31102499,Literary,69.3
31102500,Literary,65.4
31102502,Literary,87
31102505,Literary,67
31102508,Literary,84.1
31102509,Literary,67.7
31102510,Literary,84.7
31102511,Literary,56.6
31102512,Literary,63.3
31102513,Literary,60
31102515,Literary,65.7
31102516,Literary,77
31102518,Literary,75.1
31102520,Literary,66.9
31102522,Literary,80.1
31102524,Literary,75
31102527,Literary,86.4
31102529,Literary,60.9
31102531,Literary,63.7
31102534,Literary,66.9
31102537,Literary,53.4
31102538,Literary,53.6
31102539,Literary,74
31102540,Literary,61.7
31102541,Literary,61.6
31102543,Literary,80.3
31102547,Literary,61
31102548,Literary,57.3
31102549,Literary,67.9
31102551,Literary,57
31102553,Literary,85
31102557,Literary,71.9
31102558,Literary,79.7
31102559,Literary,54.6
31102562,Literary,85.1
31102566,Literary,83.1
31102567,Literary,73.6
31102568,Literary,54
31102569,Literary,91.4
31102570,Literary,86.4
31102571,Literary,59.7
31102573,Literary,50.6
31102576,Literary,70.1
31102577,Literary,63.3
31102579,Literary,76.1
31102583,Literary,70.1
31102586,Literary,85.6
31102587,Literary,90.7
31102589,Literary,84.1
31102590,Literary,74
31102596,Literary,83.3
31102599,Literary,57
31102602,Literary,69
31102603,Literary,65
31102605,Literary,74.1
31102608,Literary,74
31102611,Literary,68.6
31102613,Literary,86.6
31102614,Literary,92.3
31102618,Literary,77.3
31102619,Literary,68.7
31102620,Literary,62.9
31102621,Literary,82.7
31102625,Literary,71.6
31102626,Literary,92.1
31102628,Literary,59.6
31102631,Literary,81
31102633,Literary,72.6
31102635,Literary,71.3
31102636,Literary,76.9
31102648,Literary,82.1
31102649,Literary,74.7
31102650,Literary,72.9
31102652,Literary,64.6
31102653,Literary,67.4
31102654,Literary,89.7
31102655,Literary,82.1
31102656,Literary,56.6
31102657,Literary,72
31102660,Literary,78.1
31102662,Literary,75.7
31102663,Literary,59.7
31102667,Literary,82.1
31102672,Literary,79.7
31102676,Literary,83.6
31102677,Literary,55.4
31102678,Literary,68.1
31102681,Literary,71.3
31102682,Literary,60.3
31102683,Literary,67.1
31102684,Literary,65.9
31102691,Literary,71.3
31102695,Literary,86
31102696,Literary,65.6
31102699,Literary,72.4
31102700,Literary,72.3
31102701,Literary,78
31102702,Literary,64.1
31102703,Literary,79.9
31102708,Literary,60.7
31102709,Literary,59.4
31102712,Literary,62
31102714,Literary,56.1
31102716,Literary,93.6
31102717,Literary,59.7
31102718,Literary,78
31102719,Literary,64.7
31102723,Literary,72.4
31102724,Literary,67.3
31102726,Literary,58.9
31102728,Literary,74.1
31102729,Literary,78.4
31102730,Literary,59.9
31102731,Literary,55.7
31102733,Literary,53.4
31102736,Literary,72.6
31102737,Literary,67.9
31102738,Literary,58.6
31102739,Literary,61.6
31102742,Literary,89.4
31102747,Literary,61.3
31102748,Literary,81
31102749,Literary,67.1
31102750,Literary,86.3
31102751,Literary,60.1
31102753,Literary,80.9
31102754,Literary,56.1
31102755,Literary,93.1
31102756,Literary,82.1
31102758,Literary,74.7
31102760,Literary,56
31102761,Literary,74.6
31102762,Literary,64.4
31102764,Literary,68.4
31102768,Literary,69.1
31102771,Literary,56.9
31102775,Literary,74.6
31102776,Literary,61.1
31102777,Literary,62.6
31102782,Literary,56
31102784,Literary,66.4
31102786,Literary,58.1
31102787,Literary,81.7
31102788,Literary,61.6
31102789,Literary,73.7
31102795,Literary,61.7
31102798,Literary,64.6
31102800,Literary,73.1
31102801,Literary,64
31102806,Literary,58.9
31102810,Literary,57.9
31102811,Literary,72
31102812,Literary,57.3
31102818,Literary,72.6
31102819,Literary,77.7
31102820,Literary,72.1
31102824,Literary,69.9
31102825,Literary,71.9
31102828,Literary,82.1
31102829,Literary,61.7
31102830,Literary,73
31102832,Literary,59.9
31102836,Literary,52.7
31102837,Literary,71.7
31102838,Literary,76.6
31102842,Literary,55.4
31102846,Literary,56.1
31102847,Literary,76.1
31102848,Literary,63.6
31102849,Literary,65.3
31102850,Literary,78.7
31102851,Literary,52.1
31102854,Literary,56.9
31102856,Literary,86.1
31102857,Literary,89.4
31102860,Literary,73.3
31102862,Literary,56.6
31102863,Literary,71
31102864,Literary,70.7
31102865,Literary,68.4
31102868,Literary,85.4
31102869,Literary,52.7
31102870,Literary,81.7
31102871,Literary,79.9
31102872,Literary,91.6
31102874,Literary,76.6
31102875,Literary,66.9
31102876,Literary,86
31102877,Literary,74.4
31102878,Literary,65.9
31102879,Literary,61.9
31102880,Literary,61.6
31102881,Literary,56
31102882,Literary,53.3
31102883,Literary,54.4
31102884,Literary,68.4
31102885,Literary,65.1
31102886,Literary,60.1
31102887,Literary,56
31102888,Literary,75.9
31102890,Literary,69.9
31102892,Literary,64.6
31102893,Literary,71.1
31102894,Literary,59.6
31102895,Literary,65.6
31102896,Literary,82.4
31102898,Literary,81.3
31102899,Literary,57.4
31102901,Literary,73.9
31102902,Literary,76
31102907,Literary,74.4
31102912,Literary,86.9
31102913,Literary,83.6
31102914,Literary,85.3
31102915,Literary,73.4
31102916,Literary,68
31102920,Literary,54.9
31102922,Literary,80.2
31102924,Literary,70.6
31102925,Literary,68.6
31102926,Literary,79.4
31102927,Literary,93
31102929,Literary,64.3
31102931,Literary,61.7
31102932,Literary,60.9
31102933,Literary,74.3
31102934,Literary,53.6
31102935,Literary,53.3
31102936,Literary,65.1
31102938,Literary,67.1
31102939,Literary,69.3
31102940,Literary,65.7
31102941,Literary,75.6
31102945,Literary,54.9
31102946,Literary,70.9
31102947,Literary,53.6
31102948,Literary,72.3
31103123,Literary,64.6
31103132,Literary,56
31103133,Literary,53
31103137,Literary,64.1
31103138,Literary,68.7
31103143,Literary,80.7
31103150,Literary,66.6
31103151,Literary,52.1
31103157,Literary,70.4
31103159,Literary,72.9
31103174,Literary,58.6
31103187,Literary,53.6
31103197,Literary,66.9
31103199,Literary,64
31103200,Literary,55.3
31103204,Literary,66.1
31103207,Literary,59.3
31103215,Literary,67.3
31103219,Literary,50
31103222,Literary,53.7
31103224,Literary,70.4
31103227,Literary,69.6
31103234,Literary,59.1
31103235,Literary,61.7
31103275,Literary,68.3
31103281,Literary,60.7
31103288,Literary,63.9
31103289,Literary,73.4
31103300,Literary,71.6
31103303,Literary,64.9
31103307,Literary,60.9
31103313,Literary,55.3
31103323,Literary,53
31103324,Literary,58.4
31103329,Literary,68.7
31103330,Literary,69.1
31103340,Literary,51.3
31103362,Literary,50.9
31103365,Literary,54.1
31103366,Literary,53.6
31103369,Literary,69.6
31103370,Literary,67.4
31103389,Literary,66.4
31103391,Literary,63.4
31104103,Literary,60
31104106,Literary,68.3
31104109,Literary,80.3
31104110,Literary,89.3
31104111,Literary,83.6
31104115,Literary,81.4
31104116,Literary,81
31104117,Literary,81.9
31104118,Literary,63.6
31104119,Literary,95.4
31104120,Literary,62.7
31104122,Literary,75.3
31104123,Literary,76
31104124,Literary,61.4
31104125,Literary,65.1
31104126,Literary,82
31104127,Literary,98
31104128,Literary,82.1
31104129,Literary,93.7
31104130,Literary,68.4
31104131,Literary,84.3
31104134,Literary,68.4
31104138,Literary,50.4
31104139,Literary,85.1
31104140,Literary,89
31104141,Literary,84.1
31104144,Literary,70.9
31104145,Literary,94
31104146,Literary,93.9
31104147,Literary,92.3
31104148,Literary,71.3
31104149,Literary,78.9
31104152,Literary,79.7
31104155,Literary,91.4
31104156,Literary,89.4
31104157,Literary,59.3
31104158,Literary,95.4
31104160,Literary,91
31104161,Literary,64.1
31104162,Literary,59.1
31104164,Literary,81.1
31104166,Literary,83.9
31104172,Literary,69.1
31104173,Literary,86.3
31104174,Literary,86.4
31104175,Literary,78.9
31104176,Literary,96.3
31104177,Literary,90.6
31104178,Literary,78
31104179,Literary,71.6
31104181,Literary,78.4
31104182,Literary,98.6
31104184,Literary,67.6
31104185,Literary,97.7
31104186,Literary,65.4
31104187,Literary,84.4
31104188,Literary,94.6
31104190,Literary,97.9
31104191,Literary,75.3
31104192,Literary,63.6
31104193,Literary,57.1
31104194,Literary,68.6
31104195,Literary,68.6
31104197,Literary,59
31104198,Literary,61.6
31104199,Literary,86.9
31104200,Literary,69.7
31104201,Literary,83
31104202,Literary,93.3
31104204,Literary,87.6
31104205,Literary,67.6
31104206,Literary,58.6
31104207,Literary,75.1
31104209,Literary,94.6
31104213,Literary,62.6
31104214,Literary,72.3
31104215,Literary,84.7
31104216,Literary,84
31104217,Literary,71.3
31104219,Literary,70.6
31104220,Literary,89.4
31104221,Literary,95
31104222,Literary,91.3
31104224,Literary,74.7
31104225,Literary,80
31104227,Literary,64.9
31104228,Literary,85.6
31104229,Literary,78.7
31104230,Literary,83
31104231,Literary,77.1
31104232,Literary,83.6
31104233,Literary,73.7
31104234,Literary,58.3
31104235,Literary,56
31104236,Literary,85.7
31104237,Literary,87.4
31104238,Literary,97.6
31104239,Literary,84
31104240,Literary,75.3
31104241,Literary,82
31104242,Literary,62.1
31104244,Literary,92.3
31104245,Literary,82.4
31104246,Literary,63.3
31104249,Literary,83.4
31104251,Literary,56.6
31104252,Literary,54.9
31104254,Literary,91.9
31104255,Literary,68
31104258,Literary,86.6
31104259,Literary,82.7
31104260,Literary,82.7
31104261,Literary,79.9
31104262,Literary,86
31104263,Literary,98.3
31104264,Literary,73.3
31104265,Literary,90
31104266,Literary,73.3
31104267,Literary,73.6
31104269,Literary,77.3
31104270,Literary,85.9
31104271,Literary,74.9
31104272,Literary,94.7
31104273,Literary,69.4
31104274,Literary,69.6
31104276,Literary,70.9
31104278,Literary,74.7
31104279,Literary,89.4
31104280,Literary,69
31104281,Literary,81
31104282,Literary,74.4
31104283,Literary,81
31104284,Literary,69
31104285,Literary,80.4
31104287,Literary,94.1
31104288,Literary,79.7
31104289,Literary,60.7
31104290,Literary,93
31104291,Literary,77.4
31104294,Literary,70.3
31104295,Literary,89.9
31104297,Literary,86.7
31104298,Literary,97.9
31104299,Literary,70.4
31104300,Literary,60.3
31104301,Literary,79
31104302,Literary,83.4
31104303,Literary,94.3
31104305,Literary,92.9
31104306,Literary,85
31104307,Literary,77.9
31104308,Literary,69.6
31104309,Literary,79.9
31104310,Literary,57.4
31104312,Literary,54.9
31104313,Literary,88.7
31104314,Literary,93.9
31104315,Literary,77.3
31104316,Literary,75
31104317,Literary,78
31104318,Literary,87.7
31104320,Literary,63
31104321,Literary,68
31104322,Literary,96.4
31104323,Literary,63.7
31104324,Literary,85.3
31104325,Literary,86.3
31104326,Literary,82.1
31104327,Literary,88.4
31104328,Literary,84
31104329,Literary,54.6
